File,PN,Mean,Amplitude,STDDEV,Precision
cornet_pretrained_epoch49_V2_activation_curves.csv,PN_8,17.955664674567863,1.174401722504277,16.858063329340432,0.0035187194210386727
cornet_pretrained_epoch49_V2_activation_curves.csv,PN_7,10.28753589349863,0.9927853283011744,12.35334642929793,0.006552858026310548
cornet_pretrained_epoch49_V2_activation_curves.csv,PN_6,7.935498781310012,0.9643266823187387,10.625009063326205,0.0088581163756008
cornet_pretrained_epoch49_V2_activation_curves.csv,PN_4,6.096211680926278,0.9683751468064002,12.921762652377224,0.005989029892351749
cornet_pretrained_epoch49_V2_activation_curves.csv,PN_3,5.205961632118635,0.9642256531396778,13.126750975615842,0.005803440112044306
cornet_pretrained_epoch49_V2_activation_curves.csv,PN_5,6.620171314245774,0.9582735872958718,10.477494343184148,0.009109302618651548
cornet_pretrained_epoch49_V2_activation_curves.csv,PN_2,-1.8559172330243603,0.970740505937752,36.57627883986237,0.0007474823819194208
cornet_pretrained_epoch49_V4_activation_curves.csv,PN_8,10.972250237981408,1.026805782066108,10.780362622155819,0.008604651011085802
cornet_pretrained_epoch49_V4_activation_curves.csv,PN_7,8.502884441059132,0.9800706004182335,8.91039544870464,0.0125952282617641
cornet_pretrained_epoch49_V4_activation_curves.csv,PN_2,2.5687437345800777,0.9518648702855556,14.91529289158033,0.004495069676379908
cornet_pretrained_epoch49_V4_activation_curves.csv,PN_4,5.64322576069319,0.9646991324768258,8.941392199602806,0.012508052924139692
cornet_pretrained_epoch49_V4_activation_curves.csv,PN_6,7.268168994490732,0.9655373960534577,8.65451968502163,0.01335100811376841
cornet_pretrained_epoch49_V4_activation_curves.csv,PN_5,6.439509692815451,0.9637206409377989,8.380369843438173,0.014238807846267586
cornet_pretrained_epoch49_V4_activation_curves.csv,PN_3,4.539140668254255,0.9598566398883884,9.795045704137886,0.010422863890239376
